year,lei,loan_type,loan_purpose,preapproval,construction_method,occupancy_type,loan_amount,action_taken,state_code,county_code,census_tract,applicant_ethnicity_1,applicant_ethnicity_2,applicant_ethnicity_3,co_applicant_ethnicity_1,co_applicant_ethnicity_2,co_applicant_ethnicity_3,applicant_ethnicity_observed,co_applicant_ethnicity_observed,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,applicant_race_observed,co_applicant_race_observed,applicant_sex,co_applicant_sex,applicant_sex_observed,co_applicant_sex_observed,applicant_age,applicant_age_above_62,co_applicant_age,co_applicant_age_above_62,income,purchaser_type,rate_spread,hoepa_status,lien_status,applicant_credit_scoring_model,co_applicant_credit_scoring_model,denial_reason_1,denial_reason_2,denial_reason_3,total_loan_costs,total_points_and_fees,origination_charges,lender_credits,interest_rate,debt_to_income_ratio,combined_loan_to_value_ratio,loan_term,intro_rate_period,balloon_payment,interest_only_payment,negative_amortization,other_non_amortizing_features,property_value,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,submission_of_application,initially_payable_to_institution,aus_1,reverse_mortgage,open_end_line_of_credit,business_or_commercial_purpose
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,15000,4,FL,12095,12095016753,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,25-34,No,9999,No,84,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,120,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,5,FL,12095,12095012701,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,25-34,No,35-44,No,175,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,120,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,1,FL,12117,12117022209,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,24,0,0.317,2,1,2,10,10,2,4,630.2,884.7839158576052,0,296.5,5.25,44,7.253,120,66,2,2,2,2,345000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,285000,1,FL,12095,12095017019,1,12,12,1,12,12,1,1,5,16,24,42,5,17,23,42,1,1,1,2,1,1,35-44,No,55-64,No,79,0,-0.39,2,1,1,9,10,2,4,4071.5,884.7839158576052,1280,884.4192,6,42,95,360,66,2,2,2,2,305000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095015002,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,148,0,0.923,2,2,2,10,10,2,4,2013.143201970443,625.45,442.7375609756098,884.4192,8,20%-<30%,61.998,180,66,2,2,2,2,595000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12097,12097043303,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,25-34,No,9999,No,68,0,0.261,2,2,2,10,10,2,4,625.45,884.7839158576052,0,912.45,5.375,37,68.311,120,66,2,2,2,2,405000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,4,FL,12095,12095017813,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,>74,Yes,9999,No,77,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12069,12069031315,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,25-34,No,84,0,0.6538118081180812,3,2,1,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,36,64.211,180,66,2,2,2,2,505000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12097,12097040901,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,65-74,Yes,9999,No,63,0,1.358,2,2,2,10,10,2,4,2013.143201970443,632.1,442.7375609756098,884.4192,8.5,38,68.477,180,66,2,2,2,2,475000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,3,55000,4,FL,12095,12095016751,1,14,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,75,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,5,FL,12095,12095015005,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,1,1,2,2,35-44,No,35-44,No,60,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,305000,5,FL,12117,12117021805,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,100,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,155000,3,FL,12095,12095016736,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,48,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,37.166,180,66,2,2,2,2,405000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,485000,4,FL,12095,12095017117,1,14,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,273,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,205000,3,FL,1237,12137154745,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,40,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,92.898,180,66,2,2,2,2,335000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,205000,4,FL,12069,12069030102,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,45-54,No,55-64,No,82,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,5,FL,12097,12097042702,1,14,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,5,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,255000,5,FL,12117,12117021707,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,100,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12095,12095012701,2,12,12,2,12,12,1,1,5,16,24,42,5,17,23,42,1,1,1,2,1,1,35-44,No,35-44,No,223,0,0.78,2,2,9,2,10,2,4,487.65,884.7839158576052,0,820.65,6,30%-<36%,71.497,120,66,2,2,2,2,615000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,1237,12137154745,1,11,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,35-44,No,35-44,No,61,0,0.6538118081180812,3,2,9,2,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,41.104,180,66,2,2,2,2,565000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,1,FL,12095,12095016743,2,12,12,5,12,12,2,4,2,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,109,0,0.092,2,1,2,10,10,2,4,625.45,884.7839158576052,0,250,5.375,20%-<30%,12.27,60,66,2,2,2,2,485000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12095,12095016802,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,155,0,0.181,2,2,2,10,10,2,4,625.45,884.7839158576052,0,912.45,5.375,30%-<36%,55.951,120,66,2,2,2,2,785000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,95000,3,FL,12097,12097042901,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,2,1,2,2,45-54,No,55-64,No,122,0,0.6538118081180812,3,2,2,9,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,41,74.018,120,66,2,2,2,2,575000,3,5,2,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12117,12117021806,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,43,0,0.6538118081180812,3,1,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,46,58.14,360,66,2,2,2,2,85000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,275000,1,FL,12097,12097041600,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,79,3,-0.567,2,1,1,10,10,2,4,4464.55,884.7839158576052,1248.95,884.4192,5.875,40,70.13,360,66,2,2,2,2,385000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12097,12097043301,1,12,12,1,12,12,2,2,6,16,24,42,6,17,23,42,2,2,2,1,2,2,45-54,No,45-54,No,106,0,0.6538118081180812,3,2,2,9,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,56.411,180,66,2,2,2,2,505000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,185000,3,FL,12095,12095014000,3,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,1,5,2,4,65-74,Yes,9999,No,56,0,0.6538118081180812,3,1,1,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,61.604,360,66,2,2,2,2,295000,3,5,2,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12097,12097041501,1,12,12,5,12,12,1,4,5,16,24,42,8,17,23,42,1,4,2,5,1,4,35-44,No,9999,No,58,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,141.641,180,66,2,2,2,2,235000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,45000,3,FL,12127,12127091015,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,89,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,44,62.824,180,66,2,2,2,2,435000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,115000,4,FL,12095,12095012405,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,105,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,120,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12057,12057013705,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,25-34,No,9999,No,107,0,0.6538118081180812,3,2,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,91.652,180,66,2,2,2,2,575000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,4,FL,12127,12127090808,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,25-34,No,9999,No,50,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,175000,4,FL,1237,12137154745,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,25-34,No,9999,No,63,0,0.6538118081180812,3,1,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,360,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12127,12127091016,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,Yes,9999,No,85,0,-0.155,2,2,2,10,10,2,4,2013.143201970443,642.1,442.7375609756098,884.4192,7,20%-<30%,49.271,180,66,2,2,2,2,295000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,FL,12127,12127091016,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,65-74,Yes,65-74,Yes,73,0,0.897,2,2,9,2,10,2,4,2013.143201970443,649.95,442.7375609756098,884.4192,8,20%-<30%,52.158,180,66,2,2,2,2,205000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,85000,4,FL,12127,12127091035,1,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,35-44,No,35-44,No,90,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,1,AZ,4019,4019004335,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,167,0,0.05,2,2,2,10,10,2,4,697.6,884.7839158576052,0,782.6,5.5,30%-<36%,69.989,120,66,2,2,2,2,475000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,325000,1,FL,12069,12069030203,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,55-64,No,45-54,No,158,0,-0.557,2,1,3,9,10,2,4,4904.7,884.7839158576052,1280,884.4192,5.875,20%-<30%,80,360,66,2,2,2,2,415000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,3,245000,1,FL,12095,12095016514,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,55-64,No,55-64,No,253,0,0.6538118081180812,3,1,1,9,10,2,4,4055.2,884.7839158576052,1080,884.4192,8,38,72.727,240,66,2,2,2,2,335000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,135000,4,FL,12095,12095014811,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,55-64,No,9999,No,101,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,120,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,65000,3,FL,12097,12097043700,3,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,50,0,0.6538118081180812,3,2,2,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,43.453,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,365000,1,FL,12117,12117021505,3,12,12,3,12,12,2,2,6,16,24,42,6,17,23,42,2,2,3,3,2,2,55-64,No,45-54,No,146,0,0.021,2,1,9,3,10,2,4,3948.4,884.7839158576052,1280,884.4192,6.5,30%-<36%,71.992,360,66,2,2,2,2,505000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,135000,3,FL,1237,12137154745,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,35,0,0.6538118081180812,3,1,2,10,2,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,39,88,360,66,2,2,2,2,155000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,1,FL,12095,12095016413,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,>74,Yes,55-64,No,72,0,-0.004,2,2,1,9,10,2,4,2013.143201970443,639.95,442.7375609756098,884.4192,7,40,27.593,180,66,2,2,2,2,405000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,2,FL,12097,12097042800,1,12,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,45-54,No,104,0,0.368,3,1,9,2,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.5,40,18.248,180,66,2,2,2,2,415000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,1,FL,12097,12097042800,1,12,12,1,14,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,65-74,Yes,45-54,No,104,0,-0.292,2,1,9,2,10,2,4,644.7,884.7839158576052,0,255.75,5,39,16.892,120,66,2,2,2,2,445000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12009,12009060106,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,Yes,9999,No,118,0,0.123,2,2,2,10,10,2,4,647.35,884.7839158576052,0,1000,5.625,41,41.793,120,66,2,2,2,2,705000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,505000,1,FL,12117,12117020703,2,12,12,2,12,12,2,2,2,16,24,42,2,17,23,42,2,2,2,1,2,2,45-54,No,45-54,No,120,0,-0.974,2,1,2,9,10,2,4,6743.2,884.7839158576052,1280,884.4192,4.875,>60%,52.632,180,66,2,2,2,2,955000,3,5,1,1,1,2,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,25000,3,FL,12095,12095014807,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,35-44,No,9999,No,63,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,75.334,180,66,2,2,2,2,465000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12069,12069030601,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,55-64,No,9999,No,89,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,46.436,180,66,2,2,2,2,365000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,3,FL,12095,12095012000,2,12,12,5,12,12,2,4,3,16,24,42,8,17,23,42,2,4,2,5,2,4,65-74,Yes,9999,No,34,0,0.6538118081180812,3,1,3,10,3,1,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,47.125,360,66,2,2,2,2,215000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12069,12069030506,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,1,2,2,2,25-34,No,25-34,No,122,0,0.6538118081180812,3,2,9,2,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,39,74.991,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,75000,4,FL,12095,12095016747,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,66,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,305000,3,FL,12095,12095017121,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,55-64,Yes,9999,No,234,0,0.6538118081180812,3,1,2,10,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,42,62.176,180,66,2,2,2,2,485000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,2,1,35000,3,FL,12119,12119911301,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,65-74,Yes,9999,No,68,0,0.6538118081180812,3,1,9,10,4,3,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,<20%,64.378,180,66,2,2,2,2,45000,1,1,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,2,1,25000,3,FL,12069,12069030308,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,26,0,0.6538118081180812,3,1,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,6.92,180,66,2,2,2,2,285000,1,1,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,5,FL,12097,12097041004,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,45-54,No,9999,No,109,0,0.6538118081180812,3,2,9,9,10,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,60.21228129952457,180,66,2,2,2,2,412294.30379746837,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,135000,1,FL,12095,12095017806,2,12,12,1,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,35-44,No,35-44,No,150,0,1.337,2,2,9,2,10,2,4,2013.143201970443,1965.95,442.7375609756098,884.4192,8.5,20%-<30%,45.369,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,55000,3,FL,12095,12095012303,3,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,45-54,No,9999,No,98,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,50%-60%,64.599,180,66,2,2,2,2,385000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,365000,3,FL,12097,12097041004,1,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,1,5,2,4,35-44,No,9999,No,83,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,160,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,95000,1,FL,12117,12117020601,2,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,2,5,2,4,25-34,No,9999,No,43,0,0.353,2,1,2,10,10,2,4,2013.143201970443,477.35,442.7375609756098,884.4192,7.5,40,31.579,180,66,2,2,2,2,285000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,145000,3,FL,12097,12097041102,1,12,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,55-64,No,9999,No,88,0,0.6538118081180812,3,2,2,10,3,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,41,92.068,180,66,2,2,2,2,325000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,35000,3,FL,12097,12097041004,3,12,12,5,12,12,2,4,6,16,24,42,8,17,23,42,2,4,3,5,2,4,55-64,No,9999,No,76,0,0.6538118081180812,3,2,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,50.544,180,66,2,2,2,2,455000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,145000,3,FL,12097,12097043303,1,14,12,5,12,12,2,4,5,16,24,42,8,17,23,42,2,4,1,5,2,4,25-34,No,9999,No,48,0,0.6538118081180812,3,1,2,10,1,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,>60%,73.829,120,66,2,2,2,2,195000,3,5,1,1,1,6,2,2,2
2023,5493001ZUNE2DKEA4702,1,32,2,1,1,105000,1,FL,12095,12095017026,2,12,12,2,12,12,2,2,5,16,24,42,5,17,23,42,2,2,2,1,2,2,35-44,No,55-64,No,160,0,0.096,2,2,9,2,10,2,4,2013.143201970443,644.7,442.7375609756098,884.4192,7.25,45,55.2,180,66,2,2,2,2,415000,3,5,1,1,1,6,2,1,2
2023,5493001ZUNE2DKEA4702,1,1,2,1,1,295000,3,FL,1237,12137154745,2,12,12,2,12,12,2,2,3,16,24,42,3,17,23,42,2,2,1,2,2,2,55-64,No,35-44,No,113,0,0.6538118081180812,3,1,9,3,9,2,4,2013.143201970443,884.7839158576052,442.7375609756098,884.4192,7.621841155234657,30%-<36%,96.667,360,66,2,2,2,2,305000,3,5,1,1,1,6,2,2,2
